"","Cruise","Station","Day","Month","Year","Lat..deg.N.","Lon..deg.E.","Date_Num","Date","Depth","Temperature","X","X.1","X.2","day","month","year","season","Depth_sum"
"659","NMP_05_10","A",30,10,2005,29.46666667,34.92916667,38655.47431,2005-10-30,550,21.1084,"","",NA,30,10,2005,"autumn","175-760m"
"660","NMP_05_10","A",30,10,2005,29.46666667,34.92916667,38655.47431,2005-10-30,600,21.0531,"","",NA,30,10,2005,"autumn","175-760m"
"661","NMP_05_10","A",30,10,2005,29.46666667,34.92916667,38655.47431,2005-10-30,650,21.03,"","",NA,30,10,2005,"autumn","175-760m"
"662","NMP_05_10","A",30,10,2005,29.46666667,34.92916667,38655.47431,2005-10-30,700,20.9806,"","",NA,30,10,2005,"autumn","175-760m"
"663","NMP_05_10","A",30,10,2005,29.46666667,34.92916667,38655.47431,2005-10-30,720,20.9801,"","",NA,30,10,2005,"autumn","175-760m"
"664","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,0,23.2543,"","",NA,21,11,2005,"autumn","<3m"
"665","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,20,23.2415,"","",NA,21,11,2005,"autumn","7-21m"
"666","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,39,23.2409,"","",NA,21,11,2005,"autumn","38-41m"
"667","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,60,23.2409,"","",NA,21,11,2005,"autumn","49.9-62m"
"668","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,80,23.2396,"","",NA,21,11,2005,"autumn","70-90m"
"669","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,101,23.2334,"","",NA,21,11,2005,"autumn","99-161m"
"670","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,151,23.229,"","",NA,21,11,2005,"autumn","99-161m"
"671","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,181,22.8885,"","",NA,21,11,2005,"autumn","175-760m"
"672","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.5625,2005-11-21,201,22.3673,"","",NA,21,11,2005,"autumn","175-760m"
"673","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,220,NA,"","",NA,21,11,2005,"autumn","175-760m"
"674","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,250,21.5066,"","",NA,21,11,2005,"autumn","175-760m"
"675","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,300,21.279,"","",NA,21,11,2005,"autumn","175-760m"
"676","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,351,21.2519,"","",NA,21,11,2005,"autumn","175-760m"
"677","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,401,21.2273,"","",NA,21,11,2005,"autumn","175-760m"
"678","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,450,21.186,"","",NA,21,11,2005,"autumn","175-760m"
"679","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,500,21.1408,"","",NA,21,11,2005,"autumn","175-760m"
"680","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,548,21.0929,"","",NA,21,11,2005,"autumn","175-760m"
"681","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,600,21.0435,"","",NA,21,11,2005,"autumn","175-760m"
"682","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,650,20.9824,"","",NA,21,11,2005,"autumn","175-760m"
"683","NMP_05_11","A",21,11,2005,29.46666667,34.92916667,38677.61458,2005-11-21,700,20.9682,"","",NA,21,11,2005,"autumn","175-760m"
"684","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,0,22.7787,"","",NA,11,12,2005,"winter","<3m"
"685","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,20,22.769,"","",NA,11,12,2005,"winter","7-21m"
"686","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,40,22.7696,"","",NA,11,12,2005,"winter","38-41m"
"687","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,60,22.7721,"","",NA,11,12,2005,"winter","49.9-62m"
"688","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,80,22.77,"","",NA,11,12,2005,"winter","70-90m"
"689","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,99,22.7708,"","",NA,11,12,2005,"winter","99-161m"
"690","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,150,22.78,"","",NA,11,12,2005,"winter","99-161m"
"691","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,200,22.7906,"","",NA,11,12,2005,"winter","175-760m"
"692","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,220,22.5994,"","",NA,11,12,2005,"winter","175-760m"
"693","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,251,21.3304,"","",NA,11,12,2005,"winter","175-760m"
"694","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.51458,2005-12-11,301,21.2627,"","",NA,11,12,2005,"winter","175-760m"
"695","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,350,21.2343,"","",NA,11,12,2005,"winter","175-760m"
"696","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,400,21.2022,"","",NA,11,12,2005,"winter","175-760m"
"697","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,451,21.1873,"","",NA,11,12,2005,"winter","175-760m"
"698","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,500,21.1576,"","",NA,11,12,2005,"winter","175-760m"
"699","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,549,21.0941,"","",NA,11,12,2005,"winter","175-760m"
"700","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,600,21.0372,"","",NA,11,12,2005,"winter","175-760m"
"701","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,651,20.9943,"","",NA,11,12,2005,"winter","175-760m"
"702","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,700,20.948,"","",NA,11,12,2005,"winter","175-760m"
"703","NMP_05_12","A",11,12,2005,29.46666667,34.92916667,38697.56944,2005-12-11,712,20.9356,"","",NA,11,12,2005,"winter","175-760m"
"704","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,0,21.967,"","",NA,16,1,2006,"winter","<3m"
"705","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,19,21.97,"","",NA,16,1,2006,"winter","7-21m"
"706","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,40,21.973,"","",NA,16,1,2006,"winter","38-41m"
"707","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,61,21.977,"","",NA,16,1,2006,"winter","49.9-62m"
"708","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,79,21.979,"","",NA,16,1,2006,"winter","70-90m"
"709","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,101,21.979,"","",NA,16,1,2006,"winter","99-161m"
"710","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.49931,2006-01-16,149,21.981,"","",NA,16,1,2006,"winter","99-161m"
"711","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,198,21.989,"","",NA,16,1,2006,"winter","175-760m"
"712","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,250,21.995,"","",NA,16,1,2006,"winter","175-760m"
"713","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,297,21.931,"","",NA,16,1,2006,"winter","175-760m"
"714","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,348,21.27,"","",NA,16,1,2006,"winter","175-760m"
"715","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,400,21.235,"","",NA,16,1,2006,"winter","175-760m"
"716","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,448,21.206,"","",NA,16,1,2006,"winter","175-760m"
"717","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,498,21.149,"","",NA,16,1,2006,"winter","175-760m"
"718","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,550,21.119,"","",NA,16,1,2006,"winter","175-760m"
"719","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,600,21.1,"","",NA,16,1,2006,"winter","175-760m"
"720","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,649,21.033,"","",NA,16,1,2006,"winter","175-760m"
"721","NMP_06_1","A",16,1,2006,29.46666667,34.92916667,38733.425,2006-01-16,712,20.997,"","",NA,16,1,2006,"winter","175-760m"
"722","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,0,21.4049,"","",NA,20,2,2006,"winter","<3m"
"723","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,19,21.3391,"","",NA,20,2,2006,"winter","7-21m"
"724","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,40,21.3227,"","",NA,20,2,2006,"winter","38-41m"
"725","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,60,21.3244,"","",NA,20,2,2006,"winter","49.9-62m"
"726","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,80,21.3285,"","",NA,20,2,2006,"winter","70-90m"
"727","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,99,21.3334,"","",NA,20,2,2006,"winter","99-161m"
"728","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,200,21.3524,"","",NA,20,2,2006,"winter","175-760m"
"729","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.51736,2006-02-20,250,21.3634,"","",NA,20,2,2006,"winter","175-760m"
"730","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,300,21.3722,"","",NA,20,2,2006,"winter","175-760m"
"731","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,350,21.382,"","",NA,20,2,2006,"winter","175-760m"
"732","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,402,21.3839,"","",NA,20,2,2006,"winter","175-760m"
"733","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,450,21.39,"","",NA,20,2,2006,"winter","175-760m"
"734","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,500,21.3675,"","",NA,20,2,2006,"winter","175-760m"
"735","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,550,21.1682,"","",NA,20,2,2006,"winter","175-760m"
"736","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,600,21.0474,"","",NA,20,2,2006,"winter","175-760m"
"737","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,650,21.0077,"","",NA,20,2,2006,"winter","175-760m"
"738","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,700,20.9837,"","",NA,20,2,2006,"winter","175-760m"
"739","NMP_06_2","A",20,2,2006,29.46666667,34.92916667,38768.43403,2006-02-20,730,20.9879,"","",NA,20,2,2006,"winter","175-760m"
"740","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,0,NA,"","",NA,21,3,2006,"spring","<3m"
"741","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,20,NA,"","",NA,21,3,2006,"spring","7-21m"
"742","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,40,21.3529,"","",NA,21,3,2006,"spring","38-41m"
"743","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,60,21.3381,"","",NA,21,3,2006,"spring","49.9-62m"
"744","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,80,21.3395,"","",NA,21,3,2006,"spring","70-90m"
"745","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,100,21.3356,"","",NA,21,3,2006,"spring","99-161m"
"746","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,120,21.3503,"","",NA,21,3,2006,"spring","99-161m"
"747","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,139,21.3508,"","",NA,21,3,2006,"spring","99-161m"
"748","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,160,21.3543,"","",NA,21,3,2006,"spring","99-161m"
"749","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,180,21.3654,"","",NA,21,3,2006,"spring","175-760m"
"750","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.59097,2006-03-21,200,21.3786,"","",NA,21,3,2006,"spring","175-760m"
"751","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,250,21.3646,"","",NA,21,3,2006,"spring","175-760m"
"752","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,301,21.3629,"","",NA,21,3,2006,"spring","175-760m"
"753","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,349,21.3511,"","",NA,21,3,2006,"spring","175-760m"
"754","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,401,21.3513,"","",NA,21,3,2006,"spring","175-760m"
"755","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,449,21.3375,"","",NA,21,3,2006,"spring","175-760m"
"756","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,500,21.2774,"","",NA,21,3,2006,"spring","175-760m"
"757","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,551,21.2314,"","",NA,21,3,2006,"spring","175-760m"
"758","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,600,21.1985,"","",NA,21,3,2006,"spring","175-760m"
"759","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,650,21.1614,"","",NA,21,3,2006,"spring","175-760m"
"760","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,700,21.154,"","",NA,21,3,2006,"spring","175-760m"
"761","NMP_06_3","A",21,3,2006,29.46666667,34.92916667,38797.71875,2006-03-21,713,21.1564,"","",NA,21,3,2006,"spring","175-760m"
"762","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,0,21.5475,"","",NA,3,4,2006,"spring","<3m"
"763","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,20,21.5091,"","",NA,3,4,2006,"spring","7-21m"
"764","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,40,21.5035,"","",NA,3,4,2006,"spring","38-41m"
"765","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,60,21.4674,"","",NA,3,4,2006,"spring","49.9-62m"
"766","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,80,21.4616,"","",NA,3,4,2006,"spring","70-90m"
"767","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,100,21.4313,"","",NA,3,4,2006,"spring","99-161m"
"768","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,120,21.415,"","",NA,3,4,2006,"spring","99-161m"
"769","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,140,21.3846,"","",NA,3,4,2006,"spring","99-161m"
"770","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,160,21.3796,"","",NA,3,4,2006,"spring","99-161m"
"771","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,180,21.3773,"","",NA,3,4,2006,"spring","175-760m"
"772","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.37153,2006-04-03,200,21.3722,"","",NA,3,4,2006,"spring","175-760m"
"773","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,250,21.3718,"","",NA,3,4,2006,"spring","175-760m"
"774","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,300,21.3522,"","",NA,3,4,2006,"spring","175-760m"
"775","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,350,21.3449,"","",NA,3,4,2006,"spring","175-760m"
"776","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,400,21.2595,"","",NA,3,4,2006,"spring","175-760m"
"777","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,450,21.1976,"","",NA,3,4,2006,"spring","175-760m"
"778","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,500,21.1325,"","",NA,3,4,2006,"spring","175-760m"
"779","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,550,21.0904,"","",NA,3,4,2006,"spring","175-760m"
"780","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,600,21.0089,"","",NA,3,4,2006,"spring","175-760m"
"781","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,650,20.9709,"","",NA,3,4,2006,"spring","175-760m"
"782","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,700,20.9755,"","",NA,3,4,2006,"spring","175-760m"
"783","NMP_06_4","A",3,4,2006,29.46666667,34.92916667,38810.27847,2006-04-03,720,NA,"","",NA,3,4,2006,"spring","175-760m"
"784","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,0,22.7281,"","",NA,15,5,2006,"spring","<3m"
"785","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,20,22.5571,"","",NA,15,5,2006,"spring","7-21m"
"786","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,39,22.5334,"","",NA,15,5,2006,"spring","38-41m"
"787","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,59,22.3984,"","",NA,15,5,2006,"spring","49.9-62m"
"788","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,80,22.0687,"","",NA,15,5,2006,"spring","70-90m"
"789","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,100,21.886,"","",NA,15,5,2006,"spring","99-161m"
"790","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,120,21.7372,"","",NA,15,5,2006,"spring","99-161m"
"791","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,140,21.5874,"","",NA,15,5,2006,"spring","99-161m"
"792","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,161,21.4783,"","",NA,15,5,2006,"spring","99-161m"
"793","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,200,21.3809,"","",NA,15,5,2006,"spring","175-760m"
"794","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.45208,2006-05-15,250,21.3492,"","",NA,15,5,2006,"spring","175-760m"
"795","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.39514,2006-05-15,299,21.3013,"","",NA,15,5,2006,"spring","175-760m"
"796","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.39514,2006-05-15,350,21.2693,"","",NA,15,5,2006,"spring","175-760m"
"797","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.39514,2006-05-15,399,21.2189,"","",NA,15,5,2006,"spring","175-760m"
"798","NMP_06_5","A",15,5,2006,29.46666667,34.92916667,38852.39514,2006-05-15,448,21.1393,"","",NA,15,5,2006,"spring","175-760m"
